ID,SONG,DOT1,DISC1,DOT2,DISC2,DOUBLE,DOT,DISC,SINGLE,ABI
wanglziji 忘了自己,忘了自己,A151,"【开始】左手⑦绿条后，爆右手⑧单点。
【结束】中右⑤超短2/3。",B367,"【开始】左下⑤⑥点绿后，爆中上7.8连点。（假）
【结束】右下11单点。",46,B367,"【开始】左下⑤⑥点绿后，爆中上7.8连点。（假）
【结束】右下11单点。",23,1
wanmeijiangluo 完美降落,完美降落,A102,"【开始】左上11折线长绿后，爆右下12-14连点。
【结束】右上1绿条头。",B259,"【开始】右上56连点后，爆左上7-10连点。
【结束】中右下连点的6号点。",59,B259,"【开始】右上56连点后，爆左上7-10连点。
【结束】中右下连点的6号点。",31,2
wanna wanna,Wanna,A150,"【开始】右上⑩绿条后，爆右下""←""型①蓝条
【结束】左⑥蓝条中",B401,"【开始】左下⑩绿条后，爆左上""→""型①蓝条
【结束】右⑥蓝条中",74.2,A150,"【开始】右上⑩绿条后，爆右下""←""型①蓝条
【结束】左⑥蓝条中",37.1,1
wanxiaheshaonian 晚霞和少年,晚霞和少年,A83,"【开始】右下9点后，爆偏左1点。
【结束】右4.5连点结束。",B202,"【开始】右2点后，爆中下3.4.5向右三连点。(B开头后不久）
【结束】左7蓝条中。",49,B202,"【开始】右2点后，爆中下3.4.5向右三连点。
【结束】左7蓝条中。",25,1
wanyeweiyuwenhaitang 晚夜微雨问海棠,晚夜微雨问海棠,A226,"【开始】中下9绿条后，爆左上1单点。
【结束】右上89连点。",B551,"【开始】中上5绿条后，爆右下6单点。
【结束】左下45连点。",53,A226,"【开始】中下9绿条后，爆左上1单点。
【结束】右上89连点。",27,1
waytogo way to go,Way  to  go,A148,"【开始】右下⑦短绿后，爆中上①-①双点
【结束】中上偏右6.7连点。",B358,"【开始】左上⑦短绿后，爆中下①-①双点
【结束】中下偏左6.7连点。",48.4,A148,"【开始】右下⑦短绿后，爆中上①-①双点
【结束】中上偏右6.7连点。",24.2,1
weapon weapon,Weapon,A230,"【开始】按住右“p”型1长绿，过2单点，爆条尾+左中“↗”型3.4连点。
【结束】左1.2连点。",B518,"【开始】按住左“p”型1长绿，过2单点，爆条尾+右中“↙”型3.4连点。
【结束】右10.11连点。",60.4,A230,"【开始】按住右“p”型1长绿，过2单点，爆条尾+左中“↗”型3.4连点。
【结束】左1.2连点。",30.1,1
wego we go,WE  GO,A102,"【开始】左上5短绿条后，爆右下6上滑蓝条。
【结束】中右下7绿条尾。（一爆B255左上右下滑蓝条同分）",A156,"【开始】中右上6单点后， 爆右下1上滑蓝条。
【结束】中左下4.5连点。",49,A156,"【开始】中右上6单点后， 爆右下1上滑蓝条。
【结束】中左下4.5连点。",26,1
weihao6208 尾号6208,尾号6208,B224,"【开始】右下4绿条，爆条尾。
【结束】左下8蓝条尾。",B313,"【开始】左下4绿条，爆条尾。
【结束】右下8蓝条尾。",48,B224,"【开始】右下4绿条，爆条尾。
【结束】左下8蓝条尾。",24,1
wendetaibizhen 吻得太逼真,吻得太逼真,A197,"【开始】左5.6.7.8四连点后，过9单点，爆右下8.9.10.11向上三连点接蓝条。
【结束】左3.2蓝条中。",B338,"【开始】右7短绿条后，爆左下8单点。
【结束】左4.5.67四连点的6单点。",75,B338,"【开始】右7短绿条后，爆左下8单点。
【结束】左4.5.67四连点的6单点。",38,1
wenxin 问心,问心,A134,"【开始】右下14单点，左下1单点后，爆中间偏左2单点。
【结束】右下7.8连点。",A168,"【开始】右下3单点，右上4单点后，爆中上偏右5蓝条。
【结束】左1.2连点。",50,A134,"【开始】右下14单点，左下1单点后，爆中间偏左2单点。
【结束】右下7.8连点。",25,1
westcoast west coast,West Coast,A48,"【开始】右下4单点后，爆中上偏右“←”型5.6连点。
【结束】右上3单点。",B194,"【开始】右上5.6点绿后，爆左上“↓”型1蓝条。
【结束】左3.4.5三连点的4单点。",53,B194,"【开始】右上5.6点绿后，爆左上“↓”型1蓝条。
【结束】左3.4.5三连点的4单点。",28,1
whatdoyoumean what do you mean,What Do You Mean？,B309,"【开始】左①②③接④绿条按住，爆右⑤⑥⑦连点。
【结束】中间⑨蓝条尾 & 右下⑩单点。",B356,"【开始】副歌开，左上⑤⑥点后，爆中间①右滑蓝条。
【结束】左上角⑥单点。",62,B356,"【开始】副歌开，左上⑤⑥点后，爆中下①右滑蓝条。
【结束】左上角⑥单点。",31,2
whatmakesyoubeautiful what makes you beautiful,What Makes You Beautiful,B201,"【开始】副歌开，⑥-⑥双绿条后，爆左上①单点。
【结束】左侧⑧⑨⑩三连点结束。",B259,"【开始】右下⑨绿条按住，结束时爆 & 右①单点。
【结束】右下⑧⑨⑩三连点结束。（备注）",82,B259,"【开始】右下⑨绿条按住，结束时爆 & 右①单点。
【结束】右下⑧⑨⑩三连点结束。（备注）",41,2
wheni'mgone When i'm Gone,When i'm Gone,A123,"【开始】中下7短绿后，过右1单点，爆右上2单点。
【结束】右上4.5连点。",B272,"【开始】中上7短绿后，过左1单点，爆左下2单点。
【结束】左下4.5连点。",47,B272,"【开始】中上7短绿后，过左1单点，爆左下2单点。
【结束】左下4.5连点。",23.7,2
whistle whistle,Whistle（困难版）,A236,"【开始】交叉五连点接蓝条后，爆左上起①-⑤连点接绿条。
【结束】下方⑥-⑩连点的⑧号点。（备注）",A340,"【开始】两次双点接单点后，爆中下向上⑤-⑧转圈连点。
【结束】右上⑨绿条头。",71,A236,"【开始】交叉五连点接蓝条后，爆左上起①-⑤连点接绿条。
【结束】下方⑥-⑩连点的⑧号点。（备注）",38,1
whysolonely why so lonely,Why So Lonely,B338,"【开始】中左下⑤绿条按住，爆右上⑥单点。
【结束】右下⑩蓝条尾&左下⑪单点。",B583,"【开始】中右上④绿条按住，爆左手开⑤-⑩连点。
【结束】中间⑦-⑪连点的⑨号点。（备注）520  5-9",67,B338,"【开始】中左下⑤绿条按住，爆右上⑥单点。
【结束】右下⑩蓝条尾&左下⑪单点。（非满分）（备注）",35,1
wishyouwerehere wish you were here ,Wish  You  Were  Here,A102,"【开始】左下5绿条后，爆右下6蓝条。
【结束】右下3点。",B222,"【开始】右下3绿条后，爆左下向上4蓝条。
【结束】右上8点。",48,A102,"【开始】左下5绿条后，爆右下6蓝条。
【结束】右下3点。",24,2
withoutyou without you,Without  You,A95,"【开始】中右下1.2连点后，爆右上3.4连点
【结束】右上8单点。",B232,"【开始】中右下2.3连点后，爆右下向上4.5.6连点
【结束】中左下2单点。",62,B232,"【开始】中右下2.3连点后，爆右下向上4.5.6连点
【结束】中左下2单点。",31,1
wobuzaidaraonil 我不在打扰你了,我不在打扰你了,A104,"【开始】右下5点后，爆左下1点
【结束】偏左上6点。",B245,"【开始】左上5点后，爆右上1点。
【结束】偏右下6点。",50,A104,"【开始】右下5点后，爆左下1点
【结束】偏左上6点。",25,2
wochangniting 我唱你听,我唱你听,A76,"【开始】左上5单点后，爆右下m型蓝条（建议左手）。
【结束】右10蓝条尾&左上1单点。",B265,"【开始】右下5单点后，爆左上m型蓝条（建议左手）。
【结束】左10蓝条尾&右下1单点。",59,B265,"【开始】右下5单点后，爆左上m型蓝条（建议左手）。
【结束】左10蓝条尾&右下1单点。",30,2
wodemeng 我的梦,我的梦,B131,"【开始】B开两根绿条后，爆右上③[3]型蓝条。
【结束】左手④蓝条尾。",B250,"【开始】左下①单点后，爆右下②绿条。
【结束】左手⑦⑧点绿的绿条前2cb。",54,B131,"【开始】B开两根绿条后，爆右上③[3]型蓝条。
【结束】左手④蓝条尾。",28,2
wodeweilaishi 我的未来式,我的未来式,A108,"【开始】左8单点后，爆左下9向左蓝条。
【结束】左10－14五连点。",B273,"【开始】右下8单点后，爆偏右9向右蓝条。
【结束】右10－14五连点。",65,A108,"【开始】左8单点后，爆左下9向左蓝条。
【结束】左10－14五连点。",33,1
wojiaochangannijiaoguli 我叫长安你叫古里,我叫长安，你叫古里,B505,"【开始】右上5绿条后，爆左下1蓝条。
【结束】右4蓝条结束。",B560,"【开始】左5.6.7点点绿后，爆右上向下8蓝条。
【结束】右上4.5点绿的4单点？",87,B529,"【开始】右上7.8点绿后，爆左1.2.3点点蓝的3蓝条。
【结束】左5蓝条尾+右上6单点。",45,1
wolves wolves,Wolves,A185,"【开始】间奏，左下13单点后，爆左下14单点.（存起）
【结束】A段结束，右16蓝条尾。",B308,"【开始】左下17绿条后，导歌开始，爆右上1-3连点。
【结束】左上6-8连点。",49,B372,"【开始】副歌，左下短12绿条按住，结尾时爆右下13单点。
【结束】左下16蓝条尾&右上1绿条头。",24,1
womendege 我们的歌,我们的歌【50】,A97,"【开始】导歌开始，爆第二个蓝条；左下5蓝条。
【结束】很多蓝条后，中8-10连点。",B448,"【开始】导歌开始，爆第二个蓝条；左下5蓝条右滑。
【结束】很多蓝条后，左8-11连点结束。",77,A96,"【开始】导歌开始，右上4蓝条托爆最后一个cb,难。
【结束】很多蓝条后，中8-10连点。（备注）",40,1
womendouyiyang 我们都一样,我们都一样,A11,"【开始】开局第一根蓝条后，爆左上③单点。
【结束】右上⑥单点。",A133,"【开始】右上④单点后，爆右手⑤单点。
【结束】左上⑨蓝条尾。（备注）",46,A133,"【开始】右上④单点后，爆右手⑤单点。
【结束】左上⑨蓝条尾。",22,1
womenlia 我们俩,我们俩,B202,"【开始】右上2单点。
【结束】7蓝条。",B241,"【开始】右上5单点。
【结束】7蓝条。",49,B241,"【开始】右上5单点。
【结束】7蓝条。",25,1
wonderland wonderland,wonderland,A112,"【开始】副歌右侧5连点和左下8单点后，爆中间9-9双点。
【结束】下面5-5双点。（双排一样）",B242,"【开始】副歌中，右侧1.2散点后，爆左上3-7连点。
【结束】上面9-9双点。（双排一样）",58,B242,"【开始】副歌中，右侧1.2散点后，爆左上3-7连点。
【结束】上面9-9双点。（双排一样）",29,2
wopalaizhebushini 我怕来者不是你,我怕来者不是你,A51,"【开始】右上1单点。
【结束】右侧6蓝条中。",B189,"【开始】左下1单点。
【结束】左侧6蓝条中。",49,B189,"【开始】左下1单点。
【结束】左侧6蓝条中。",25,2
wotaiben 我太笨,我太笨,A3,【开始】A开过左上1短绿，爆右上2下滑蓝条。                                  【结束】右下6左滑蓝条尾。,A127,【开始】中右下34点绿后，爆左下向右56连点。                                        【结束】中右上3单点。,56,A3,【开始】A开过左上1短绿，爆右上2下滑蓝条。                                                  【结束】右下6左滑蓝条尾。,30,2
woxiangnil 我想你了,我想你了,A126,"【开始】中右下67点绿后，爆左下1单点。
【结束】右下8单点。",B264,"【开始】右上1单点。中左上67点绿后，爆右上1点。
【结束】中左上5点。",47,A126,"【开始】中右下67点绿后，爆左下1单点。
【结束】右下8单点。",23,2
woxiangyaolianggexiyou 我想要两个西柚,我想要两个西柚,A117,"【开始】右4.5点绿后，爆左下↓型6.7连点
【结束】右2.3连点。",B216,"【开始】左上6绿条后，爆中下偏右1单点。
【结束】右下4单点。",47.4,B216,"【开始】左上6绿条后，爆中下偏右1单点。
【结束】右下4单点。",23,2
woxihuanni 我喜欢你,我喜欢你,A129,"【开始】中左下②单点后，爆中右下③④连点
【结束】左中下⑩单点",B264,"【开始】左下⑧单点后，爆中右下①②连点
【结束】左下起 ⑪  蓝条尾",51,B264,"【开始】左下⑧单点后，爆中右下①②连点
【结束】左下起 ⑪  蓝条尾",26,1
wozhegaisidemeili 我这该死的魅力,我这该死的魅力,A81,"【开始】右上1单点后，爆右下2.3.4点点绿
【结束】右6.7连点。",B273,"【开始】左下1单点后，爆左上2.3.4点点绿
【结束】左6.7连点。",48,B273,"【开始】左下1单点后，爆左上2.3.4点点绿
【结束】左6.7连点。",24,1
wudi 无敌,无敌,A208,"【开始】左上10绿条后，爆偏右中下1.2连点。（可以左手安）
【结束】左8单点。",B383,"【开始】左上10绿条后，爆偏右中下1.2连点。
【结束】左8单点。",54,A208,"【开始】左上10绿条后，爆偏右1.2连点。
【结束】左8单点。",27,1
wujierzhong 无疾而终,无疾而终,A129,"【开始】左下向上123连点。
【结束】左上6蓝条2cb。",B305,"【开始】中左绿条按住，爆中右1单点。
【结束】右下6单点。",57,A129,"【开始】左下向上123连点。
【结束】左上6蓝条2cb。",30,1
wukequdai 无可取代,无可取代,A80,"【开始】右上到中下⑦-⑫五连点接绿条按住⑫绿条，左上①②③点点蓝爆③号蓝条。（双爆）
【结束】左手①-④连点。（非满分）（备注）",,,84,A120,"【开始】右上①蓝条后，爆左下②③连点接④双点。
【结束】左下⑪蓝条尾&右上①单点。",45,1
wumingderen 无名的人,无名的人,B248,"【开始】左下7单点后，爆左上8蓝条。
【结束】左4蓝条结束。",B293,"【开始】右下7绿条后，爆左上8蓝条
【结束】左“3”型3蓝条结束。",62.8,B248,"【开始】左下7单点后，爆左上8蓝条。
【结束】左4蓝条结束。",31.8,2
wuqi 无期,无期,A135,"【开始】空气后，爆右中上6单点。
【结束】右下9直角蓝条。",B208,"【开始】中右下8绿条后，爆右上9直角蓝。
【结束】中右下3绿条头。",37,B208,"【开始】中右下8绿条后，爆右上9直角蓝。
【结束】中右下3绿条头。",19,1
wushi 午时,午时,A175（存）A164,"【开始】左下6点后，爆中右上1点（存）或 【开始】右下6绿条后，过7单点，爆中右上8。
【结束】中右下11点。或中下345连点。",B215,"【开始】中左下1点后，爆中上2点。
【结束】中左下23连点。",48,A164,"【开始】右下6绿条后，过7点，爆中右上8点。
【结束】中下345连点。",24,1
wutiaojianhappyeeding 无条件happy eeding,无条件Happy Eeding,A72,"【开始】右下10单点后，爆左1.2.34向下四连点。（交叉点）
【结束】左6.7.8.9四连点。",B429,"【开始】右下10单点后，爆中上偏右11，12向左点蓝。
【结束】左13.14.15.16.17五连点。",64.9,B429,"【开始】右下10单点后，爆中上偏右11，12向左点蓝。
【结束】左13.14.15.16.17五连点。",33,1
wuwang 无忘,无忘,B242,"【开始】9-9双长绿后， 爆右上起1-5交叉连点，。
【结束】右上6绿条。4/5",B277,"【开始】1爆结尾6绿条后，爆左上7.8点蓝。
【结束】左上6绿条尾。",57,B242,"【开始】9-9双长绿后， 爆右上起1-5交叉连点，。
【结束】右上6绿条。4/5",29,2
wuxianfangda 无限放大,无限放大,B190,"【开始】左上1单点后，左下2蓝条滑动1cb爆(蓝条3cb)
【结束】右6蓝条结束+左下7单点。",B246,"【开始】右上1单点后，中上偏右2蓝条滑动1cb(建议左手，蓝条共3cb，斜向左下)
【结束】左6蓝条结束+右上1单点。",44,B190,"【开始】左上1单点后，左下2蓝条滑动1cb爆(蓝条3cb)
【结束】右6蓝条结束+左下7单点。",22,1
wuya 乌鸦,乌鸦,B161,"【开始】左3点后，爆偏左下4右滑蓝条。
【结束】左2点。",B260,"【开始】右5绿条按住，爆条尾+左上6点。
【结束】左下10点。",51,B260,"【开始】右5绿条按住，爆条尾+左上6点。
【结束】左下10点。",25,2
wuyejiuguan 午夜酒馆,午夜酒馆,A129,"【开始】左2.3点后，爆偏左下4点
【结束】左8蓝条结束。",B217,"【开始】右下N型3绿条后，爆左上1点。
【结束】左下6点。",53,A129,"【开始】左2.3点后，爆偏左下4点
【结束】左8蓝条结束。",27,1
wuyun 乌云,乌云,A100,"【开始】右1单点，右2单点后，爆左下3.4.5斜向上三连点。
【结束】右7蓝条。",A258,"【开始】右下7单点，右8单点后，爆右上9.10.11.12向左五连点。
【结束】左1.2.3三连点。",87,A258,"【开始】右下7单点，右8单点后，爆右上9.10.11.12向左五连点。
【结束】左1.2.3三连点。",46,1
xiabeizibuyidinghainengyujianni 下辈子不一定还能遇见你,下辈子不一定还能遇见你,B255,"【开始】右6单点后，爆左下7单点。
【结束】正中5双点。",B302,"【开始】偏右2单点后，爆右上3单点。
【结束】右中11单点",55,B302,"【开始】偏右2单点后，爆右上3单点。
【结束】右中11单点",31,2
xiangxiluanwu 响喜乱舞,响喜乱舞,A196,"【开始】右5.6.7斜向下三连点，7点(实在不行爆左上1蓝条）
【结束】右1蓝条结束+2点。（爆气过后左上交叉连点距离很近快结束）",B445,"【开始】左1.2.3三连点后，爆偏左4单的点。
【结束】左下4绿条头。",75,A196,"【开始】右5.6.7斜向下三连点，7点
【结束】右1蓝条结束+2点。",38,1
xiaoqingge 小情歌,小情歌,A144,"【开始】右上①-③连点后，爆左上起④-⑧连点。（存）
【结束】A段结束：⑫蓝条尾。",B303,"【开始】左上⑦-⑨连点后，爆右上起①-⑤连点。
【结束】左手①-⑤连点的③号点。（备注）",72,B319,"【开始】右上①-③连点后，爆左上起④-⑧连点。
【结束】右手[∞]型蓝条4/9。",37,2
xiaosandeyanhuo 消散的烟火,消散的烟火,A218（存),"【开始】右上7短绿后，爆左上“”型向下1蓝条。（存）
【结束】中场，左4单点。                                           ",B272,"【开始】右上7、8两单点后，爆左下“3”型向上9蓝条。
【结束】右上5单点。 ",55.2,B292,"【开始】右上2单点后，爆中上偏右3单点。
【结束】左“ω ”型8蓝条结束。 ",26.8,1
xiaoxingxing 小星星,小星星,A205,"【开始】副歌，左下6绿条后，爆右1-3连点。（存）
【结束】A段结束，上方7-7双点。",B375,"【开始】下方1-1双点后，爆左侧2-5连点。
【结束】左侧6-10连点。",58,B413,"【开始】第二次副歌，左下6绿条后，爆右侧7-9连点。
【结束】右上1单点。（建议爆410）（备注）",30,1
xiaoyu 小宇,小宇,B321,"【开始】左上2单点后，爆左下3单点。
【结束】中左下5蓝条。",B365,"【开始】左中上4单点。
【结束】右5蓝条。",45,B321,"【开始】左上2单点后，爆左下3单点。
【结束】中左下5蓝条。",23,1
xiayigeyueliang 下一个月亮,下一个天亮,B147,"【开始】右侧1单点后，爆下方向左2.3.4.5连点。（假）
【结束】左下4蓝条尾。",B210,"【开始】中左下1单点后，爆中右下向右2.3.4连点。
【结束】左下8蓝条尾",52,B147,"【开始】右侧1单点后，爆下方向左2.3.4.5连点。（假）
【结束】左下4蓝条尾。",27,2
xiazhe 侠者,侠者,A101,"【开始】中左上⑩单点后，爆中右上①②连点。
【结束】右上⑦⑧⑨连点。（双排一样）",B300,"【开始】中左上⑩单点后，爆中右上①②连点。
【结束】右上⑦⑧⑨连点。（双排一样）",56,A101,"【开始】中左上⑩单点后，爆中右上①②连点。
【结束】右上⑦⑧⑨连点。（双排一样）",28,1
xingfudejiepai 幸福的街拍,幸福的节拍,A114,"【开始】第一次副歌中，过右下89连点，爆右上10左滑蓝条。
【结束】左侧1-4连点结束。",B280,"【开始】第一次副歌中，过右下6.7连点，爆右上8左滑蓝条。
【结束】右侧1-4连点结束。",56,B280,"【开始】第一次副歌中，过右下6.7连点，爆右上8左滑蓝条。
【结束】右侧1-4连点结束。",28,2
xingheruhai 星河入海,星河入海,A193,"【开始】左手绿条后，爆中间起1234连点。
【结束】中右上2蓝条尾&左上3绿条头。",B427,"【开始】左下长绿条后，爆右上起交叉连点。
【结束】左5蓝条。",67,A193,"【开始】左手绿条后，爆中间起1234连点。
【结束】中右上2蓝条尾&左上3绿条头。",34,1
xingkongjianying 星空剪影,星空剪影,A174,"【开始】左上①单点后，爆右下②③连点。
【结束】左手⑥蓝条尾。",B310,"【开始】中左上⑨长绿后，爆右上⑩单点。
【结束】右下③单点。",54,B310,"【开始】中左上⑨长绿后，爆右上⑩单点。
【结束】右下③单点。",28,2
xingxingyongyuanfazheguang 星星永远发着光,星星永远发着光,A68,"【开始】中左下9单点后，爆右下10上滑蓝条。
【结束】左下向右1-5连点。",B315,"【开始】中右上9单点后，爆左上10下滑蓝条。
【结束】右上向左1-5连点。",64,B315,"【开始】中右上9单点后，爆左上10下滑蓝条。
【结束】右上向左1-5连点。",32,1
xingyang 星仰,星を仰ぐ,A218,"【开始】右上10绿条后，爆左下11蓝条。
【结束】左下8绿条中。",B554,"【开始】右下7绿条后，爆左上8蓝条。
【结束】右上8绿条中。",54,A218,"【开始】右上10绿条后，爆左下11蓝条。
【结束】左下8绿条中。",27,1
xingyeyuanjing 星夜愿景,星夜愿景,A231(存) ,"【开始】右下1单点后，爆中上偏右起“←”型2.3.4.5三连点接蓝条。（存）
【结束】中场，右上11单点。",B354,"【开始】右下1单点后，爆中上偏右起“←”型2.3.4.5三连点接蓝条。
【结束】左2.3.4三连点的3单点。 ",60.7,A84,"【开始】右11短绿后，爆左1.2.3.4四连点的4单点。
【结束】上方6.7.8.9四连点。",31,1
xingyeyuwu 星夜与舞,星夜与舞,B210,"【开始】左上910点蓝条。
【结束】右上8单点",B263,"【开始】中间2单点
【结束】右上8单右下7单点。",67,B210,"【开始】左上910点蓝条。
【结束】右上8单点",38,2
xingyeyuwu 星夜与舞,星夜与舞,B210,"【开始】 右下9.10点蓝
【结束】右上8单点。",B263,"【开始】中间2单点。
【结束】右下7单点。",66,B210,"【开始】 右下9.10点蓝
【结束】右上8单点。",38,2
xingyuhai 星与海,星与海,A115,"【开始】左下1单点。
【结束】左上6单点。",B258,"【开始】左下6绿条后，爆右下7单点。
【结束】右上23连点。",52,B258,"【开始】左下6绿条后，爆右下7单点。
【结束】右上23连点。",26,2
xinshangdefeng 心上的风,心上的风,A114,"【开始】左上6单点后，爆右上1单点。
【结束】中右下8单点。",B286,"【开始】中左上3单点后，爆右下4单点。
【结束】左下13单点，歌曲结束。",46,B286,"【开始】中左上3单点后，爆右下4单点。
【结束】左下13单点，歌曲结束。",23,1
xinsheng 新生,新生,B223,"【开始】左上1绿条按住，爆右上2蓝条。
【结束】左下10蓝条中。",B433,"【开始】中下3点后，爆偏右4点。
【结束】右上8蓝条尾。",63,B224,"【开始】左上1绿条后，爆右上2蓝条。
【结束】左下10蓝条中。",32,1
xinxing 新星,新星,B154,"【开始】右下45连点。
【结束】右上8单点。",B181,"【开始】左上1单点。
【结束】右下5单点。",50,B154,"【开始】右下45连点。
【结束】右上8单点。",27,2
xiulianaiqing 修炼爱情,修炼爱情（非压爆带极限）,B301,"【开始】导歌最后，爆第二组双点，中间3-3双点。
【结束】左侧6-8连点结束。",B424,"【开始】右侧5绿条尾&左侧6-8连点。
【结束】左下10单点。（备注）",56,B301,"【开始】导歌最后，爆第二组双点，中间3-3双点。
【结束】左侧6-8连点结束。",29,2
xiuxizhidao（turndff） 休息之道（turn off）,休息之道（Turn Off）,A161,"【开始】右上⑥⑦⑧点点绿后，爆左上⑨单点
【结束】右下②单点（双排一样）",B340,"【开始】左下⑥⑦⑧点点绿后，爆右下⑨单点
【结束】左上②单点（双排一样）",54,A161,"【开始】右上⑥⑦⑧点点绿后，爆左上⑨单点
【结束】右下②单点（双排一样）",27,1
xiwangnitingdongdegeyuelaiyueshao 希望你听懂的歌越来越少,希望你听懂得歌能越来越少,A35,"【开始】右上1单点后，过2单点，爆中左上3.4连点第一个。
【结束】右边5上滑蓝条后，左上6.7连点第二个。",B202,"【开始】左下1单点后，过2单点，爆中右下3.4连点。
【结束】左边5下滑蓝条后，右上6.7.8连点第二个。",46,B202,"【开始】左下1单点后，过2单点，爆中右下3.4连点。
【结束】左边5下滑蓝条后，右上6.7.8连点第二个。",38,1
xiyoucanban 喜忧参半,喜忧参半,A99,"【开始】右下6单点后，爆右上7单点。
【结束】中左下向左4.5连点。",B285,"【开始】中左上2单点后，爆中右上3.4连点。
【结束】左下6 蓝条。",44,B285,"【开始】中左上2单点后，爆中右上3.4连点。
【结束】左下6 蓝条。",22,2
xuanlvzhangkongnidexin 旋律掌控你的心,旋律掌控你的心,B165,"【开始】B开：右上1左滑蓝条。
【结束】中左8.9.10连点。",B337,"【开始】左侧2单点后，爆中左上3单点。
【结束】上方1单点。",58,B165,"【开始】B开：右上1左滑蓝条。
【结束】中左8.9.10连点。",30,1
xuanwu 炫舞,"炫舞
（非压爆带极限）",B253,"【开始】B段第一根蓝条和左上①单点后，爆左上②单点。
【结束】 左上⑨蓝条尾。（备注）",B361,"【开始】右下⑥蓝条和空气后，爆左手①蓝条。
【结束】两根蓝条后，右上③单点。",40,B361,"【开始】右下⑥蓝条和空气后，爆左手①蓝条。
【结束】两根蓝条后，右上③单点。",21,2
xuanwuguodu 炫舞国度,炫舞国度,A132,"【开始】右左各一次绿条后，爆中间1右滑蓝条。（右手安）
【结束】下面3-5连点后，中上6单点。",B394,"【开始】连续7个绿条后，爆右下角∞型5蓝条。
【结束】左下5绿条按住，右上1单点结束。（备注）",69,B394,"【开始】连续7个绿条后，爆右下角∞型5蓝条。
【结束】左下5绿条按住，右上1单点结束。（备注）",35,2
xuanwushiguang 炫舞时光,炫舞时光,A78,"【开始】左7单点后，爆中上偏右→8蓝条。
【结束】右上3蓝条结束。",A141,"【开始】左7单点后，爆左下8单点。
【结束】左上4.5连点。",48,A78,"【开始】左7单点后，爆中上偏右→8蓝条。
【结束】右上3蓝条结束。",24,1
xuelongyin 雪龙吟,雪龙吟,B158,"【开始】B开，1、2两单点后，爆中间偏右3单点。
【结束】左6.7.8三连点。",B227,"【开始】左6单点后，爆左下“↑”型7蓝条。
【结束】右2.3.4连点。",47.9,B159,"【开始】B开，1、2两单点后，爆中间偏右3单点。
【结束】左6.7.8三连点。",24,1
yanghuaqing 氧化氢,氧化氢,B174,"【开始】B开过左中上1.2.3.4三连点后，爆偏右下5点。
【结束】下7点。",B206,"【开始】左9点，左10点后，爆左下1.2.3向左三连点。
【结束】偏右下1.2.3三连点结束。（接近双爆）",58,B174,"【开始】左上2.3.4三连点后，爆偏右下5点。
【结束】下7点。",29,2
yangyongdeyu 仰泳的鱼,仰泳的鱼,A110,"【开始】左下⑥单点后过短空气，爆中右上①单点
【结束】左下⑥单点",B212,"【开始】左上⑧长绿后，爆左手⑨单点
【结束】中左下③长绿前2cb",44,A110,"【开始】左下⑥单点后过短空气，爆中右上①单点
【结束】左下⑥单点",24,2
yanleisusu 眼泪簌簌,眼泪簌簌,B217,"【开始】左9绿条后，爆中上偏右1单点。
【结束】左7.8.9三连点的8单点。",B258,"【开始】左7单点后，爆左上8单点。
【结束】右上2蓝条中。",48,B217,"【开始】左9绿条后，爆中上偏右1单点。
【结束】左7.8.9三连点的8单点。",24,2
yekongzhongzuiliangdexing 夜空中最亮的星,夜空中最亮的星,A74,"【开始】右下⑧蓝条按住过4cb爆。（左手按）
【结束】左下⑦[ω]型蓝条尾。（备注）",B194,"【开始】右手④⑤散点后，爆中间⑥⑦⑧竖连点。
【结束】右下①②③连点第二个。",58,B194,"【开始】右手④⑤散点后，爆中间⑥⑦⑧竖连点。
【结束】右下①②③连点第二个。",30,2
yesterday yesterday,YESTERDAY,A178,"【开始】副歌中，左下④单点后，爆左上⑤⑥⑦连点。
【结束】中间两个蓝条尾 & 左下⑩绿条头。",B285,"【开始】副歌中，右侧④单点后，爆左侧⑤⑥⑦三连点。
【结束】中间两个蓝条尾 & 右下⑩绿条头。(452右侧1.2.3同分）",66,A178,"【开始】副歌中，左下④单点后，爆左上⑤⑥⑦连点。
【结束】中间两个蓝条尾 & 左下⑩绿条头。",33,1
yiairugu 一爱如故,一爱如故,A83,"【开始】右上④⑤点绿后，爆左上①单点
【结束】中右下⑩长绿头",B166,"【开始】左下⑤长绿后，爆上方⑥单点
【结束】左手⑧⑨点绿的⑨绿条头",52,B166,"【开始】左下⑤长绿后，爆上方⑥单点
【结束】左手⑧⑨点绿的⑨绿条头",22,2
yibianyibian 一遍一遍,一遍一遍,A172,"【开始】右上7短绿后，爆中左上8蓝条。
【结束】右手9蓝条尾。（双排一样）",B432,"【开始】左下7短绿后，爆中右下8蓝条。
【结束】左手9蓝条尾。（双排一样）",48,A172,"【开始】右上7短绿后，爆中左上8蓝条。
【结束】右手9蓝条尾。（双排一样）",24,1
yijiebuyi 一介布衣,一介布衣,B144,"【开始】B开；中左上1单点。
【结束】右下4.5连点。",B178,"【开始】中右上4单点 后，爆中左上6左滑蓝条。
【结束】中右下2单点。",50,B144,"【开始】B开；中左上1单点。
【结束】右下4.5连点。",25,2
